,id,title,release_date,vote_average,vote_count,popularity
1259,451657,Custody,2018-02-07,7.5,561,8.512
1260,18197,Running on Empty,1988-09-09,7.5,257,8.32
1261,16633,Somewhere in Time,1980-10-02,7.5,483,11.981
1262,8440,Carandiru,2003-03-21,7.5,470,10.404
1263,552178,Dark Waters,2019-11-22,7.5,1803,17.232
1264,59436,Midnight in Paris,2011-05-11,7.5,6703,20.038
1265,4593,The Discreet Charm of the Bourgeoisie,1972-09-15,7.5,667,11.471
1266,907,Doctor Zhivago,1965-12-22,7.5,989,19.231
1267,138843,The Conjuring,2013-07-18,7.5,10402,73.58
1268,11356,The Odd Couple,1968-05-16,7.5,491,12.816
1269,4909,The Day of the Jackal,1973-05-15,7.5,459,14.949
1270,339,Night on Earth,1991-12-12,7.5,746,11.18
1271,874300,South Park: Post COVID: The Return of COVID,2021-12-16,7.5,320,14.513
1272,375262,The Favourite,2018-11-23,7.5,4746,19.071
1273,2009,"4 Months, 3 Weeks and 2 Days",2007-08-24,7.5,630,12.314
1274,921,Cinderella Man,2005-06-02,7.5,1938,14.143
1275,771077,Rise,2022-03-30,7.5,298,8.868
1276,668742,Father There Is Only One 2,2020-07-29,7.5,496,22.312
1277,40022,Caliber 9,1972-02-15,7.5,204,7.253
1278,552095,PAW Patrol: Mighty Pups,2018-10-04,7.5,536,19.917
1279,382614,The Book of Henry,2017-06-16,7.5,1199,14.633
1280,1567,I Stand Alone,1998-05-16,7.5,448,10.075
1281,335984,Blade Runner 2049,2017-10-04,7.5,11932,62.83
1282,83389,From Up on Poppy Hill,2011-07-16,7.5,1488,19.491
1283,36557,Casino Royale,2006-11-14,7.5,9759,32.779
1284,28874,Summer Wars,2009-08-01,7.5,808,17.985
1285,19119,Night and the City,1950-06-15,7.5,216,5.92
1286,13393,My Father and My Son,2005-11-18,7.5,270,7.384
1287,966,The Magnificent Seven,1960-10-12,7.5,1541,29.77
1288,747,Shaun of the Dead,2004-04-09,7.5,7543,33.6
1289,592,The Conversation,1974-04-07,7.5,1446,12.18
1290,532,A Close Shave,1995-04-10,7.5,690,14.743
1291,10734,Escape from Alcatraz,1979-06-22,7.5,2456,17.293
1292,9366,Donnie Brasco,1997-02-27,7.5,3926,19.459
1293,1859,Ninotchka,1939-11-23,7.5,325,9.443
1294,1051,The French Connection,1971-10-09,7.5,1546,15.861
1295,400160,The SpongeBob Movie: Sponge on the Run,2020-08-14,7.5,2656,67.181
1296,382748,Stargirl,2020-03-10,7.5,515,12.95
1297,334541,Manchester by the Sea,2016-11-18,7.5,5266,18.674
1298,63311,The Skin I Live In,2011-08-17,7.5,3786,27.29
1299,47848,Scent of a Woman,1974-12-20,7.5,213,8.468
1300,13384,Kes,1969-11-18,7.5,338,8.69
1301,3482,The Train,1964-09-24,7.5,260,8.255
1302,638449,The Last Letter from Your Lover,2021-07-23,7.5,498,12.743
1303,37769,The Second Tragic Fantozzi,1976-04-15,7.5,557,7.189
1304,5482,Rabid Dogs,1974-01-01,7.5,218,6.046
1305,736073,"Batman: The Long Halloween, Part One",2021-06-21,7.5,510,23.956
1306,23383,Hamlet,1948-12-10,7.5,213,9.252
1307,9016,Treasure Planet,2002-11-26,7.5,3706,31.596
1308,200085,The Flu,2013-08-14,7.5,1063,22.159
1309,10787,The Invisible Man,1933-11-03,7.5,699,12.8
1310,6620,Sabrina,1954-09-10,7.5,1094,14.44
1311,3529,The Thin Man,1934-05-25,7.5,385,6.518
1312,12163,The Wrestler,2008-09-07,7.5,3247,11.552
1313,5143,Hannah and Her Sisters,1986-02-07,7.5,860,8.142
1314,364137,All Three of Us,2015-11-04,7.5,448,5.022
1315,301528,Toy Story 4,2019-06-19,7.5,8870,58.939
1316,228326,The Book of Life,2014-10-01,7.5,2375,30.932
1317,11327,Midnight Express,1978-08-31,7.5,1489,13.1
1318,1883,Malcolm X,1992-11-18,7.5,1435,13.516
1319,76696,Sidewalls,2011-02-01,7.5,260,9.101
1320,13528,Gaslight,1944-05-04,7.5,395,14.392
1321,1372,Blood Diamond,2006-12-07,7.5,6842,25.285
1322,24807,Mr. Deeds Goes to Town,1936-04-09,7.5,287,10.796
1323,487558,BlacKkKlansman,2018-08-09,7.5,6899,14.031
1324,476968,"Paul, Apostle of Christ",2018-03-23,7.5,295,28.061
1325,41245,Peppermint Candy,2000-01-01,7.5,204,9.67
1326,18,The Fifth Element,1997-05-02,7.5,9713,63.617
1327,740441,Unlocked,2023-02-17,7.5,208,23.586
1328,423108,The Conjuring: The Devil Made Me Do It,2021-05-25,7.5,5120,75.042
1329,43904,L'Atalante,1934-04-24,7.5,358,10.951
1330,19223,A Pure Formality,1994-05-15,7.5,308,9.214
1331,5155,Ossessione,1944-04-08,7.5,206,6.131
1332,418472,The Wild Pear Tree,2018-08-08,7.5,215,7.255
1333,15472,The Girl with the Dragon Tattoo,2009-02-27,7.5,2666,18.157
1334,13310,Let the Right One In,2008-10-24,7.5,2605,9.681
1335,4553,The Machinist,2004-02-09,7.5,4926,17.391
1336,571,The Birds,1963-03-28,7.5,3561,19.78
1337,281957,The Revenant,2015-12-25,7.5,16836,34.975
1338,179144,The Great Beauty,2013-05-21,7.5,2843,10.692
1339,33997,Desert Flower,2009-09-24,7.5,360,11.199
1340,11190,The Return,2003-06-25,7.5,430,9.876
1341,2000,"Aguirre, the Wrath of God",1972-12-29,7.5,933,13.234
1342,899112,Violent Night,2022-11-30,7.5,1454,115.388
1343,431580,Abominable,2019-09-19,7.5,1823,24.261
1344,127585,X-Men: Days of Future Past,2014-05-15,7.5,14192,46.485
1345,11016,Key Largo,1948-07-16,7.5,447,10.867
1346,848685,The Beasts,2022-07-20,7.5,451,18.135
1347,520763,A Quiet Place Part II,2021-05-21,7.5,5411,52.081
1348,204553,Cold Eyes,2013-07-03,7.5,278,17.696
1349,26280,I Killed My Mother,2009-06-05,7.5,1027,9.339
1350,21734,Shadow of a Doubt,1943-01-15,7.5,876,9.294
1351,15371,Lupin the Third: The Castle of Cagliostro,1979-12-15,7.5,871,18.782
1352,11528,The Sandlot,1993-04-07,7.5,1006,16.719
1353,1949,Zodiac,2007-03-02,7.5,9314,31.983
1354,1786,Au Revoir les Enfants,1987-10-07,7.5,561,8.625
1355,701,Our Hospitality,1923-11-19,7.5,229,9.188
1356,551332,The Two Popes,2019-11-27,7.5,2606,13.947
1357,25934,"To Sir, with Love",1967-06-14,7.5,278,10.664
1358,14919,Batman: Mask of the Phantasm,1993-12-25,7.5,929,16.227
1359,11178,My Sassy Girl,2001-07-27,7.5,488,17.166
1360,3933,Corpse Bride,2005-09-12,7.5,8009,57.742
1361,881,A Few Good Men,1992-12-11,7.5,3088,27.648
1362,3116,Midnight Cowboy,1969-05-25,7.5,1148,11.943
1363,856,Who Framed Roger Rabbit,1988-06-21,7.5,5074,22.745
1364,529203,The Croods: A New Age,2020-11-25,7.5,3360,71.15
1365,228150,Fury,2014-10-15,7.5,10788,70.218
1366,16642,Days of Heaven,1978-09-13,7.5,858,9.971
1367,18671,Gun Crazy,1950-01-20,7.5,233,5.581
1368,15097,Fear City: A Family-Style Comedy,1994-03-09,7.5,1106,10.291
1369,9340,The Goonies,1985-06-07,7.5,5121,26.618
1370,4034,That Man from Rio,1964-02-05,7.5,270,8.537
1371,375785,Then Came You,2018-12-05,7.5,422,10.573
1372,132344,Before Midnight,2013-04-05,7.5,2073,11.393
1373,14736,Love & Basketball,2000-04-21,7.5,383,11.928
1374,11906,Suspiria,1977-02-01,7.5,2565,30.367
1375,3035,Frankenstein,1931-11-19,7.5,1335,16.831
1376,176983,One Piece Film: Z,2012-12-15,7.5,447,19.659
1377,39324,Dragon Ball Z: The History of Trunks,1993-02-24,7.5,461,29.939
1378,18900,In Cold Blood,1967-12-15,7.5,309,8.79
1379,176241,Prison Break: The Final Break,2009-05-24,7.5,569,27.49
1380,9056,Police Story,1985-12-14,7.5,728,18.61
1381,828,The Day the Earth Stood Still,1951-09-28,7.5,946,17.991
1382,431937,Mr & Mme Adelman,2017-03-08,7.5,385,8.057
1383,61202,Zindagi Na Milegi Dobara,2011-07-15,7.5,292,11.502
1384,625,The Killing Fields,1984-11-23,7.5,626,9.507
1385,503919,The Lighthouse,2019-10-18,7.5,4168,21.824
1386,85350,Boyhood,2014-06-05,7.5,4734,14.73
1387,10110,Empire of the Sun,1987-12-09,7.5,1683,14.282
1388,327331,The Dirt,2019-03-22,7.5,1072,16.449
1389,11544,Lilo & Stitch,2002-06-21,7.5,5512,44.824
1390,389015,"I, Tonya",2017-12-08,7.5,5263,16.07
1391,332562,A Star Is Born,2018-09-20,7.5,10888,25.827
1392,37916,Swept Away,1974-12-18,7.5,267,7.729
1393,11970,Hercules,1997-06-20,7.5,6654,64.83
1394,11506,The Silence,1963-09-23,7.5,317,6.544
1395,10451,Eat Drink Man Woman,1994-08-03,7.5,271,11.992
1396,601,E.T. the Extra-Terrestrial,1982-06-11,7.5,10244,31.373
1397,79,Hero,2002-07-22,7.5,1973,19.341
1398,674324,The Banshees of Inisherin,2022-10-20,7.5,1828,36.473
1399,11344,A Bittersweet Life,2005-03-31,7.5,738,11.014
1400,10604,Zorba the Greek,1964-12-14,7.5,301,15.655
1401,586940,I Lost My Body,2019-11-06,7.5,1126,9.153
1402,58451,The Adventures of Pinocchio,1972-12-21,7.5,280,7.224
1403,32761,The Seventh Continent,1989-10-20,7.5,261,9.514
1404,940,The Lady Vanishes,1938-10-07,7.5,788,12.036
1405,522,Ed Wood,1994-09-27,7.5,2055,11.092
1406,203101,High School of the Dead: Drifters of the Dead,2011-04-25,7.5,441,8.339
1407,18925,Facing the Giants,2006-09-29,7.5,361,25.172
1408,736074,"Batman: The Long Halloween, Part Two",2021-07-26,7.5,425,23.196
1409,470878,I Can Only Imagine,2018-02-14,7.5,406,19.985
1410,11798,This Is England,2006-09-12,7.5,1096,4.167
1411,11202,Patton,1970-01-25,7.5,931,13.631
1412,983,The Man Who Would Be King,1975-12-03,7.5,537,8.617
1413,898,Birdman of Alcatraz,1962-07-04,7.5,244,13.063
1414,37903,The White Ribbon,2009-09-24,7.5,901,10.509
1415,11610,"Play It Again, Sam",1972-05-04,7.5,501,7.867
1416,831405,Injustice,2021-10-09,7.5,692,29.781
1417,483983,Balloon,2018-09-27,7.5,375,7.736
1418,7735,The Wave,2008-03-11,7.5,3001,14.91
1419,500664,Upgrade,2018-05-31,7.5,3797,25.064
1420,345938,The Shack,2017-03-03,7.5,1913,45.614
1421,337703,The Red Turtle,2016-06-29,7.5,1123,13.513
1422,31682,The Incredible Shrinking Man,1957-02-22,7.5,414,9.033
1423,29084,Le Corbeau,1943-09-28,7.5,235,5.773
1424,28569,Splendor in the Grass,1961-10-10,7.5,227,9.465
1425,195,Trouble in Paradise,1932-10-30,7.5,231,7.277
1426,284293,Still Alice,2014-12-05,7.5,2824,10.457
1427,16305,Sullivan's Travels,1941-11-30,7.5,388,8.224
1428,9495,The Crow,1994-05-11,7.5,3451,24.274
1429,468284,The Insult,2017-09-14,7.5,419,7.279
1430,76758,The Flowers of War,2011-12-15,7.5,693,17.741
1431,9081,Waking Life,2001-10-19,7.5,779,10.952
1432,786,Almost Famous,2000-09-15,7.5,2383,19.43
1433,574,The Man Who Knew Too Much,1956-05-16,7.5,1191,10.828
1434,127501,Barfi!,2012-09-13,7.5,279,8.787
1435,34106,You Can't Take It with You,1938-09-01,7.5,329,8.52
1436,27327,Phantom of the Paradise,1974-10-31,7.5,549,10.248
1437,11562,Crimes and Misdemeanors,1989-10-13,7.5,759,8.187
1438,10747,The Outlaw Josey Wales,1976-07-14,7.5,986,16.177
1439,9428,The Royal Tenenbaums,2001-10-05,7.5,4067,17.276
1440,626,Un Chien Andalou,1929-06-05,7.5,1122,12.952
1441,660000,Lost Illusions,2021-10-20,7.5,390,9.629
1442,442065,The Last Full Measure,2020-01-23,7.5,389,14.147
1443,425909,Ghostbusters: Afterlife,2021-11-11,7.5,3666,73.303
1444,16328,Johnny Got His Gun,1971-08-04,7.5,323,9.81
1445,15165,Barbie as The Princess & the Pauper,2004-09-28,7.5,1320,35.941
1446,615777,Babylon,2022-12-22,7.5,1802,96.041
1447,377273,Aquarius,2016-09-01,7.5,425,6.859
1448,46326,Port of Shadows,1938-05-17,7.5,219,5.64
1449,645886,The Unforgivable,2021-11-24,7.5,1596,15.485
1450,429450,Pandora,2016-12-07,7.5,366,16.491
1451,69,Walk the Line,2005-09-13,7.5,2564,18.453
1452,718930,Bullet Train,2022-07-03,7.5,4312,116.744
1453,437586,mid90s,2018-10-19,7.5,1366,14.359
1454,383498,Deadpool 2,2018-05-10,7.5,15969,68.218
1455,13930,For the Birds,2000-11-02,7.5,1080,10.142
1456,106,Predator,1987-06-12,7.5,7024,57.649
1457,876716,Ciao Alberto,2021-11-12,7.5,593,28.432
1458,502897,Leto,2018-06-07,7.5,278,7.827
1459,39323,Dragon Ball Z: Bardock - The Father of Goku,1990-10-17,7.5,561,76.831
1460,530,A Grand Day Out,1990-05-18,7.5,724,16.21
1461,523536,Checkered Ninja,2018-12-25,7.5,204,19.092
1462,9665,Glory,1989-12-15,7.5,1377,21.193
1463,4024,Last Year at Marienbad,1961-05-25,7.5,416,7.649
1464,923,Dawn of the Dead,1978-09-02,7.5,1808,24.319
1465,475,Bonnie and Clyde,1967-07-18,7.5,1399,20.404
1466,560057,The Sea Beast,2022-06-24,7.5,1168,69.613
1467,258480,Carol,2015-11-20,7.5,3352,16.621
1468,251516,Kung Fury,2015-05-22,7.5,1683,9.607
1469,36685,The Rocky Horror Picture Show,1975-08-14,7.5,2506,16.02
1470,30368,Stray Dog,1949-10-17,7.5,248,9.109
1471,7549,Fearless,2006-01-26,7.5,1114,24.431
1472,3009,The Trial,1962-12-21,7.5,402,8.733
1473,3001,How to Steal a Million,1966-07-13,7.5,507,14.917
1474,900667,One Piece Film Red,2022-08-06,7.5,524,69.159
1475,613090,"Live Twice, Love Once",2019-09-06,7.5,310,8.505
1476,330459,Rogue One: A Star Wars Story,2016-12-14,7.5,14101,27.317
1477,13353,"It's the Great Pumpkin, Charlie Brown",1966-10-27,7.5,327,8.775
1478,10683,Happiness,1998-10-16,7.5,684,13.89
1479,13377,How the Grinch Stole Christmas!,1966-12-18,7.5,870,11.678
1480,440298,Cold War,2018-06-08,7.5,1345,8.567
1481,260513,Incredibles 2,2018-06-14,7.5,11822,78.386
1482,203833,The Book Thief,2013-11-08,7.5,4046,13.499
1483,4689,Sympathy for Mr. Vengeance,2002-03-29,7.5,1216,16.96
1484,877,Scarface,1932-04-09,7.5,506,17.973
1485,10377,My Cousin Vinny,1992-03-13,7.5,1307,15.359
1486,8740,The Vanishing,1988-10-27,7.5,509,10.34
1487,668461,Slumberland,2022-11-18,7.5,669,66.295
1488,9075,Black Book,2006-09-14,7.5,1002,15.241
1489,710356,2 Hearts,2020-10-16,7.5,481,48.953
1490,21832,Neon Genesis Evangelion: Death and Rebirth,1997-03-15,7.5,357,22.55
1491,17809,Fist of Legend,1994-12-22,7.5,450,14.077
1492,11549,Invasion of the Body Snatchers,1956-02-05,7.5,910,8.973
1493,1561,Mouchette,1967-03-28,7.5,204,6.603
1494,109,Three Colors: White,1994-01-26,7.5,1006,12.657
1495,589982,Spread Your Wings,2019-09-12,7.5,263,8.085
1496,582014,Promising Young Woman,2020-12-13,7.5,2631,19.755
1497,648,Beauty and the Beast,1946-10-29,7.5,515,10.269
1498,379,Miller's Crossing,1990-09-21,7.5,1426,17.378
1499,219,Volver,2006-03-17,7.5,1511,11.324
1500,617653,The Last Duel,2021-10-13,7.5,2807,36.82
1501,244088,Human Capital,2014-01-09,7.5,848,6.158
1502,214910,Hwayi: A Monster Boy,2013-10-09,7.5,202,12.184
1503,71883,Redline,2010-05-27,7.5,348,12.378
1504,12169,The First Day of the Rest of Your Life,2008-07-23,7.5,428,5.826
1505,8342,No Man's Land,2001-09-08,7.5,389,7.401
1506,1023,Adam's Apples,2005-04-15,7.5,591,7.895
1507,984,Dirty Harry,1971-12-23,7.5,2116,17.11
1508,9559,A Perfect World,1993-11-24,7.5,1422,16.788
1509,8321,In Bruges,2008-02-08,7.5,4524,17.467
1510,252,Willy Wonka & the Chocolate Factory,1971-06-29,7.5,2994,36.1
1511,145,Breaking the Waves,1996-05-13,7.5,837,12.756
1512,166666,3096 Days,2013-02-21,7.5,781,18.235
1513,14257,Delusions of Grandeur,1971-12-08,7.5,613,10.879
1514,11030,Zelig,1983-07-15,7.5,753,9.041
1515,9008,The Insider,1999-10-28,7.5,1582,10.679
1516,186,Lucky Number Slevin,2006-02-24,7.5,3648,17.836
1517,41585,Mary Forever,1989-05-03,7.5,204,5.814
1518,38396,That's Life,1998-12-18,7.5,1240,6.745
1519,489418,In Safe Hands,2018-12-05,7.5,425,7.413
1520,487670,The Death of Superman,2018-07-24,7.5,661,13.232
1521,7500,Sonatine,1993-04-10,7.5,535,12.596
1522,2034,Training Day,2001-10-05,7.5,5198,26.688
1523,192,The Name of the Rose,1986-09-24,7.5,2646,15.982
1524,24192,The Gospel According to St. Matthew,1965-03-03,7.5,298,7.884
1525,5781,That Obscure Object of Desire,1977-08-17,7.5,320,21.879
1526,345,Eyes Wide Shut,1999-07-16,7.5,5329,34.225
1527,74879,Once Upon a Time in Anatolia,2011-09-23,7.5,407,8.649
1528,10843,After Hours,1985-08-16,7.5,1209,11.77
1529,1902,Open Your Eyes,1997-12-19,7.5,881,16.062
1530,194662,Birdman or (The Unexpected Virtue of Ignorance),2014-10-17,7.5,11968,31.688
1531,37719,A Night at the Opera,1935-11-15,7.5,415,8.57
1532,747059,Burrow,2020-12-25,7.5,226,7.62
1533,12837,The Secret Life of Bees,2008-09-17,7.5,462,12.347
1534,8094,The Magdalene Sisters,2002-08-30,7.5,354,10.679
1535,34148,Imitation of Life,1959-10-02,7.5,234,9.608
1536,13689,Peaceful Warrior,2006-03-30,7.5,358,11.439
1537,11481,Repulsion,1965-06-01,7.5,855,10.651
1538,11421,C.R.A.Z.Y.,2005-05-27,7.5,409,7.231
1539,1368,First Blood,1982-10-22,7.5,5493,32.565
1540,484747,Little Tickles,2018-11-14,7.5,284,8.006
1541,239571,The Best of Me,2014-10-15,7.5,2385,16.702
1542,11167,Peeping Tom,1960-05-16,7.5,662,12.539
1543,11031,This Is Spinal Tap,1984-05-04,7.5,1222,13.759
1544,293863,The Age of Adaline,2015-04-16,7.5,5942,28.495
1545,15919,Marty,1955-04-11,7.5,320,9.102
1546,592279,Kalashnikov AK-47,2020-02-20,7.5,229,15.43
1547,10907,The Adventures of Robin Hood,1938-05-13,7.5,634,16.398
1548,615,The Passion of the Christ,2004-02-25,7.5,3912,48.049
1549,154,Star Trek II: The Wrath of Khan,1982-06-04,7.5,1682,10.062
1550,778855,Chickenhare and the Hamster of Darkness,2022-02-16,7.5,225,41.79
1551,620,Ghostbusters,1984-06-08,7.5,7968,41.395
1552,196,Back to the Future Part III,1990-05-25,7.5,9454,28.001
1553,493529,Dungeons & Dragons: Honor Among Thieves,2023-03-23,7.5,1639,371.069
1554,407445,Breathe,2017-10-13,7.5,671,14.739
1555,290,Barton Fink,1991-08-01,7.5,1458,14.474
1556,451480,The Guernsey Literary & Potato Peel Pie Society,2018-04-19,7.5,1212,10.756
1557,4174,Spellbound,1945-11-08,7.5,756,12.192
1558,217993,Justice League: War,2014-02-02,7.5,943,19.823
1559,22538,Scott Pilgrim vs. the World,2010-08-12,7.5,6979,27.351
1560,740658,Catman,2021-05-18,7.5,202,20.677
1561,671295,Blue Miracle,2021-05-27,7.5,249,10.499
1562,529216,Mirage,2018-11-30,7.5,1601,16.482
1563,508947,Turning Red,2022-03-10,7.5,4221,183.832
1564,5503,The Fugitive,1993-08-06,7.5,3710,22.051
1565,3110,Shane,1953-04-23,7.5,512,13.251
1566,363,Head-On,2004-03-11,7.5,479,10.539
1567,434616,Patients,2017-03-01,7.5,576,5.031
1568,374720,Dunkirk,2017-07-19,7.5,15095,30.719
1569,22584,To Have and Have Not,1945-01-20,7.5,437,8.718
1570,4584,Sense and Sensibility,1995-12-13,7.5,1483,18.876
1571,175,The Big Blue,1988-05-10,7.5,1271,23.52
1572,459151,The Boss Baby: Family Business,2021-07-01,7.5,2212,78.672
1573,346648,Paddington 2,2017-11-09,7.5,2014,26.005
1574,41498,One Piece: Strong World,2009-12-12,7.5,307,16.02
1575,1847,The Long Goodbye,1973-03-07,7.5,500,14.71
1576,1407,La Vie en Rose,2007-02-14,7.5,1446,10.516
1577,671318,¿Y cómo es él?,2022-04-07,7.5,234,12.205
1578,457601,Everything You Want,2017-05-11,7.5,272,5.779
1579,429617,Spider-Man: Far From Home,2019-06-28,7.5,14091,123.405
1580,912598,Bubble,2022-02-14,7.5,325,17.54
1581,624479,Superman II: The Richard Donner Cut,2006-11-02,7.5,244,9.284
1582,392536,Lego Scooby-Doo!: Haunted Hollywood,2016-01-28,7.5,209,14.503
1583,2501,The Bourne Identity,2002-06-14,7.5,8398,34.742
1584,630220,18 Presents,2020-01-02,7.5,621,7.804
1585,54898,The Green Ray,1986-08-29,7.5,206,8.133
1586,376290,Miss Sloane,2016-11-25,7.5,1585,15.042
1587,339403,Baby Driver,2017-06-28,7.5,14351,36.8
1588,1251,Letters from Iwo Jima,2006-12-19,7.5,1802,15.008
1589,508570,The One and Only Ivan,2020-08-21,7.5,510,13.741
1590,26596,Johnny Guitar,1954-05-26,7.5,345,10.99
1591,2786,Pierrot le Fou,1965-11-05,7.5,748,9.921
1592,1813,The Devil's Advocate,1997-10-17,7.5,5266,36.601
1593,33273,Cell 211,2009-11-06,7.5,1114,20.789
1594,27632,Black Sunday,1960-08-11,7.5,436,7.805
1595,6114,Bram Stoker's Dracula,1992-11-13,7.4,4498,29.807
1596,364433,They Call Me Jeeg,2016-02-25,7.4,2370,14.305
1597,74643,The Artist,2011-10-12,7.4,2969,12.792
1598,40823,The Man Who Copied,2003-06-13,7.4,310,5.186
1599,20558,Scooby-Doo! in Where's My Mummy?,2005-12-13,7.4,341,18.743
1600,8741,The Thin Red Line,1998-12-25,7.4,2628,17.383
1601,226,Boys Don't Cry,1999-09-02,7.4,1164,11.298
1602,13060,Lifted,2006-12-28,7.4,677,8.42
1603,10435,Chaplin,1992-12-17,7.4,917,14.075
1604,499631,Fabrizio De André: Principe libero,2018-01-23,7.4,323,4.838
1605,458156,John Wick: Chapter 3 - Parabellum,2019-05-15,7.4,9334,146.877
1606,24226,The Verdict,1982-12-08,7.4,518,11.688
1607,9028,The Great Silence,1968-02-21,7.4,331,8.692
1608,114,Pretty Woman,1990-03-23,7.4,7176,67.675
1609,1071806,Hunger,2023-04-04,7.4,241,42.636
1610,637534,The Stronghold,2021-08-18,7.4,1049,17.445
1611,340666,Nocturnal Animals,2016-11-04,7.4,7044,29.996
1612,32909,Mulan: Rise of a Warrior,2009-11-26,7.4,383,15.596
1613,18333,Hour of the Wolf,1968-02-19,7.4,415,8.781
1614,16858,All That Jazz,1979-12-16,7.4,400,9.593
1615,11704,The Secret of NIMH,1982-06-17,7.4,690,11.367
1616,339984,Miracles from Heaven,2016-03-17,7.4,1078,42.281
1617,37472,Ip Man 2,2010-04-29,7.4,1993,4.25
1618,46919,Daisies,1966-12-30,7.4,292,8.848
1619,17136,The Woman in the Window,1944-10-25,7.4,287,9.614
1620,11841,The 36th Chamber of Shaolin,1978-02-02,7.4,342,9.81
1621,9549,The Right Stuff,1983-10-20,7.4,745,10.86
1622,9299,Thesis,1996-04-11,7.4,710,11.517
1623,673595,"Maggie Simpson in ""Playdate with Destiny""",2020-02-29,7.4,326,11.72
1624,565310,The Farewell,2019-07-12,7.4,1225,10.999
1625,290762,Miss You Already,2015-09-12,7.4,630,10.78
1626,290542,You're Not You,2014-10-10,7.4,747,10.618
1627,9509,Man on Fire,2004-04-23,7.4,4533,31.579
1628,1677,Ray,2004-10-29,7.4,1710,23.494
1629,579741,Words Bubble Up Like Soda Pop,2021-07-22,7.4,224,24.184
1630,507505,El Angel,2018-08-09,7.4,503,7.061
1631,484751,Through the Fire,2018-11-28,7.4,576,7.561
1632,31767,The Devils,1971-07-01,7.4,301,8.75
1633,11978,Men of Honor,2000-09-13,7.4,1991,20.743
1634,568,Apollo 13,1995-06-30,7.4,4897,18.955
1635,675445,PAW Patrol: The Movie,2021-08-09,7.4,1112,92.021
